Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
287159,B001M050VQ,A22Z9R91N8L7IQ,"T. Coleman ""Rio Grande Tom""",4,7,3,1242259200,I Might Have Liked This Better If I Had Ordered It,"I ordered the chocolate version; but got this.  Twice.  Now I don't exist when it comes to the Ovaltine topic.<br /><br />You might like to read my review under the Ovaltine Chocolate Malt Drink Mix.  I had to review that without having even tried it.  Why?  That review outlines a tale of Amazon arrogance that shouldn't be.  Usually I like the Service I receive from Amazon; but they really dropped the ball this time.<br /><br />To make a long story short, they don't seem to want to send me the chocolate.  They simply sent the wrong Ovaltine.  Shouldn't be a big deal, right?  Well, it does become important when the customer is ignored.<br /><br />I can't understand why, after a nice attempt at making it right and failing, now they won't even respond to my question.  Even after painstakingly trying to explain the problem to them.<br /><br />What?  Say it ain't so, Amazon!  I'm a darn good customer, if I do say so myself.<br /><br />I'm supposed to accept what is delivered, whether I ordered it or not?  I might have; but the deafening silence (which I consider arrogant stonewalling) just doesn't make me feel generous anymore.<br /><br />OK then, I'll review this.<br /><br />Lots of sugar; but a decent malt flavor.  A nice change of pace when added to milk.<br /><br />But, golly, I sure do wish I had some of the chocolate flavor for a comparison.<br /><br />ADDENDUM<br /><br />Well, I still haven't tasted the chocolate; but I thank Amazon for refunding my money.  They say they found something wrong with the product.  Maybe it just wasn't there?"
440803,B003BV2LES,A1V93C9YW5T0LQ,"N. Hunt ""Übergeek""",1,1,3,1335571200,"Americans beware, curious labeling","the product is listed as a 150g 6-pack.<br />Traditionally, when US companies do a bundle-pack they list the size of the individuals...so a 6 pack of canned soda would be a 12oz 6-pack, we would never see that listed as a 72oz 6-pack<br /><br />I foolishly assumed I was getting a real bargain, 6 150g bags, for about $8!<br />Oh so wrong. It's a 6-pack of 25g bags, 150g TOTAL<br /><br />So you're getting about the equivalent of one bag of chips for your money. Still, not a terrible deal for something a little exotic.<br /><br />The chips themselves were good, though! I only took stars off for the somewhat deceptive descriotion and the fact it took a couple of weeks for them to arrive."
3260,B005K4Q1VI,AKJHHD5VEH7VG,Dominique W,0,0,3,1334880000,I like old school cocoa much better,"I saw these on sale so I nabbed them.  For anything larger than a 6oz cup, the results will be too weak.  I end up brewing one with 6oz of water and then a cappuccino or something on top of it.<br /><br />The peppermint was the flavor I was anxious to try but it ended up being the dark chocolate that I loved the most.  I'm on the fence about ordering hot cocoa k-cups in the future.  It might be better to stick with canned cocoa and just use the water from my Keurig."
305191,B000EQYQBO,A2OR94VN7XQCUO,"Edward Scott ""ewscott""",4,6,3,1170806400,two small issues,"I have no idea why I ordered these... must have been pretty hungry that day and just needed something to fill the order to get my free shipping.<br /><br />But speaking of shipping, I ordered these ""MINI WHITE ROUNDS"" and an equivalent order of ""TATO SKINS"".  The ""skins"" arrived unbroken while the ""rounds"" were about half rounds and half crumbles.  I think the difference was that the ""skins"" people engineered the size of the box just right so the puffy bags held each other in place, while the ""rounds"" people just threw a dozen bags into the box and only filled it about 3/4 of the way, leaving the bags free to slop around inside.<br /><br />Secondly, just the cursory test, I opened a bag and tasted a few, sort of expecting a ""tostitos"" or ""mission"" kind of taste, but they were just a kind of bland corn tortilla taste... which is exactly what they were supposed to be, but ... well you know... expected a taste that would keep me reaching back into the bag until I was ashamed of myself... the ""Tato Skins"" certainly did!  Maybe they'll be better when I dip them in some quacamole or something."
433079,B000SATIE6,AK2VKH5OUXEE2,judy,0,2,3,1302652800,Davidson's South African Rooibos,"Too fine for my tea ball (which is average size, I think.)  Some of the tea sifts through.  Also, I wish it were stronger in flavor."
289828,B002Y5MM8M,A1EUVQH3YKHJ2N,krispy1,0,2,3,1279411200,"Candy was dandy, but shipping cost was too much.","I liked the candy just fine ( a blast from my past), but the cost of shipping/handling was disproportionate.  I won't be making another purchase from you again any time soon."
561652,B001EO5Q14,AKZAVF7VFVNA0,"JC ""crafty grandma""",1,2,3,1300147200,good product if you can take it,"I have to agree with some of the other reviews.  I don't like the taste.  This was recommended to me by my Dermotologist.  I can't seem to remember to take it.  Maybe because of the taste.  I don't want to put it on salad and drag it out, and it is just very hard for me to swallow a tapblespoon of oil.  I think about the old movies where the kid has to take castor oil.  I'm going to see if I can get it in a pill."
489710,B000LKVJCC,A3PATHCAGXHO2P,M,4,4,3,1346025600,Inconsistent shelf life between orders,"I like shelf stable milk in my kitchen since I don't drink milk and I don't cook with it enough to buy even a half gallon at a time.  I loved the fact that when I received this in March, the expiration date was Sept 10, 2012.  Very nice to have shelf time - as one expects with the product.  Well, I just ordered this again (August 23, 2012) and the expiration date is in October 2012! I would not have bought the product with such a short expiration date if I was in the store and picked it up off the shelf myself.  I will not be buying this product again for this reason.<br /><br />Taste-wise:  I like it. When I lived/traveled overseas there were some shelf stable milks I did not like, but this one is a keeper. If only they could be consistent with expiration dates - come on at least give me 3 months of shelf life!"
85561,B0019FOZC4,A1VPULSOBMQUSD,"Jim ""Jim""",0,1,3,1283644800,"Not bad, but not much for the money","Better off saving a bunch and getting green tea elsewhere -- that's what we plan to do, especially after seeing how little there is. The taste is good, but nothing special. The overall value is low unless you feel like you have to be part of the ""I spent a whole lot on something"" crowd."
523651,B004779XHI,A12A5Q07EQK6LV,"Paula Ali ""pfali18""",2,3,3,1294444800,Indian Spice Chai,This is a very nice chai...doesn't taste like I thought it would..has a very strong spice taste..but still very good.
394852,B002RBOCZE,A1ZFNHPU17ZEZ1,T. H. Chan,0,8,3,1274572800,Definitely an acquired taste,"This is all too bitter for most palates, and I could only enjoy it added to something sweet."
458908,B000LKYZDW,A2GCRABUU8351C,MommaG,2,2,3,1253664000,Sugary Apple Chips - For Sugar Lovers,"The first thing I noticed about these chips was that there was loose, sticky cinnamon-flavored sugar all over the inside of the bag.  This makes it very difficult to put your hand in without having it come out coated with sugar granules.  Very very messy and sticky.  The sugar is very over-powering and cinnamon is subtle.  Overall, it's good, but I was disappointed after tasting the original apple chips.  It's for someone who has a very sweet tooth.  Also, if you are familiar with these apple-chips, there are a lot of crumbs--about 1/3 crumbs.  If you are down to the last third of the bag, expect half of what you pop into your mouth to be sugar."
119153,B000TVQVNA,A3AHDR4F2J7YXX,"YogaKat ""YogaKat""",1,1,3,1279411200,Average quality. See my comments on top 4,"I compared 4 different brands of matcha green teas. Here's how they rate:<br /><br />#1 DO 2nd Harvest, excellent flavor, texture, and color, expensive, organic<br /><br />#2 Serendipi, great flavor, best price for the quality, organic<br /><br />#3 The Tao of Tea, local Portland Oregon company, fair flavor, price slightly lower than DO, organic<br /><br />#4 Maeda-en, available at Uwajimaya. Difficult to dissolve. Less favorable flavor and not organic<br /><br />Uwajimaya has best selection of Matcha teas with several others I have not tried yet. Whole Foods carries both DO and Tao of Tea. New Seasons currently does not carry Matcha. Serendipi is available on Amazon for $17/4 oz. box, best tea for your money!"
127510,B005VOONKI,A1LHAXBM5GBJS2,Scooter McGavin,0,0,3,1335312000,Decent but Not Particularly Strong Coffee,"The first thing you will notice with Marley Coffee is it smells really good.  Unfortunately once you brew it is not as strong as I would like it, but still a serviceable coffee.  These are single pod coffee packages, individually wrapped to keep them fresh until you use them with fifteen per box.  And even though it does not mean anything for the overall taste, the packaging is attractive with a slit you can make at the bottom of the box to remove the pods (or just open the top normally is you like).  Just do not ask me what it has to do with Bob Marley."
450484,B004W312GW,A1I2HTQZUTINC7,"S. Ahmad ""laevanay pakhtun""",1,1,3,1343779200,3 grams/pack not the usual 4 grams,While xylitol is good each packet contains 3 grams leading to believe this cheaper than the alternatives. Its not because competitor products contain 4 grams of xylitol per packet.
108385,B007TJGY46,A31WAHZKJMEYFX,bkahlich,1,1,3,1284163200,Jet Fuel,Its OK. I think that its good coffee I just don't jive with the taste/
566219,B004P4POZ8,A2H3G04FJQM6N2,book lover,2,9,3,1322438400,Better packaging required,"Very peautty. I use it is frostings, on top of cupcakes, and in mixes to add peanut flavor. I would only ever use it for baking. The package is not resealable and I had to put it in another container. Bag rips when you open it"
474106,B000CQC08C,A39EQRLJQJ51BM,Green Mom,1,1,3,1309564800,Not my favorite flavor,"I love Stash mint green & white teas but this is not my favorite variation. It's much better over ice than warm so I think I'll use my purchase to make lots of iced tea. To be fair, it's a high quality tea. I think I really wanted a real mojito."
